submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2920,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,no,1,dogs1,linda,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,doberman,23,dogs,n/a,graduated_college,big,NA,English,female,7004,You and your friend see the following:,11,NA,dogs1_service,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2920,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,no,1,birds,linda,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,eagle,23,eagles,n/a,graduated_college,big,NA,English,female,11015,You visit your friend who works at an animal shelter and you see the following:,12,NA,birds_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big eagle is a rescue.</b>
2920,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,no,1,dogs1,linda,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,doberman,23,dobermans,n/a,graduated_college,big,NA,English,female,6065,You visit your friend who works at an animal shelter and you see the following:,13,NA,dogs1_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2920,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,no,1,fish,linda,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,tuna,23,fish,n/a,graduated_college,big,NA,English,female,4348,You and your friend see the following:,14,NA,fish_rescue,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2920,What do you think your friend is saying it is big relative to?,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,42,critical,no,1,flowers,linda,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,sunflower,23,sunflowers,n/a,graduated_college,big,NA,English,female,12078,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,15,NA,flowers_landmark,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2920,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,no,1,flowers,linda,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,sunflower,23,sunflowers,n/a,graduated_college,big,NA,English,female,11154,You and your friend are at a garden store and you see the following:,16,NA,flowers_present,It is big relative to other,2,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big sunflower.</b>
2919,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,Nope,1,NA,Barbara,1,NA,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,25,buildings,NA,higher_degree,NA,comp_class_warmup,English,male,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1.5,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2919,What do you think your friend is saying it is small relative to?,images/clownfish_net.png,images/fish-parade-basic.png,42,critical,Nope,1,fish,Barbara,NA,clownfish,fish,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,clownfish,25,fish,NA,higher_degree,small,NA,English,male,18756,You visit your friend who works as a marine biologist and you see the following:,1,NA,fish_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2919,What do you think your friend is saying it is big relative to?,images/tuna_filler.png,images/fish-parade-basic_filler.png,42,filler,Nope,1,fish,Barbara,NA,tunas,fish,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,tuna,25,fish,NA,higher_degree,big,NA,English,male,6450,You and your friend see the following:,2,NA,fish_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That tuna is big.</b>
2919,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,Nope,1,dogs1,Barbara,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,doberman,25,dobermans,NA,higher_degree,big,NA,English,male,6917,You visit your friend who works at an animal shelter and you see the following:,3,NA,dogs1_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big doberman.</b>
2919,What do you think your friend is saying it is small relative to?,images/chihuahua.png,images/dog-parade-basic.png,42,critical,Nope,1,dogs1,Barbara,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,service animal,chihuahua,25,dogs,NA,higher_degree,small,NA,English,male,7160,You and your friend are at an animal training ground and you see the following:,4,NA,dogs1_service,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service animal.</b>
2919,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,Nope,1,trees,Barbara,NA,redwoods,trees,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,redwood,25,trees,NA,higher_degree,big,NA,English,male,17880,You and your friend see the following:,5,NA,trees_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2919,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,Nope,1,flowers,Barbara,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,dandelion,25,flowers,NA,higher_degree,small,NA,English,male,16278,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,6,NA,flowers_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
2919,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,Nope,1,dogs1,Barbara,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,chihuahua,25,dogs,NA,higher_degree,small,NA,English,male,5078,You and your friend see the following:,7,NA,dogs1_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That chihuahua is small.</b>
2919,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,Nope,1,dogs1,Barbara,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,doberman,25,dogs,NA,higher_degree,big,NA,English,male,3849,You and your friend see the following:,8,NA,dogs1_service,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big doberman.</b>
2919,What do you think your friend is saying it is big relative to?,images/great-dane.png,images/dog-parade-basic2.png,42,critical,Nope,1,dogs2,Barbara,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,prize-winner,Great Dane,25,Great,NA,higher_degree,big,NA,English,male,5960,You and your friend are at a pet show and you see the following:,9,NA,dogs2_prize,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a prize-winner.</b>
2919,What do you think your friend is saying it is big relative to?,images/sunflower_filler.png,images/flower-parade-basic_filler.png,42,filler,Nope,1,flowers,Barbara,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,sunflower,25,sunflowers,NA,higher_degree,big,NA,English,male,4969,You and your friend see the following:,10,NA,flowers_landmark,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big sunflower.</b>
2919,What do you think your friend is saying it is small relative to?,images/bonsai_stick.png,images/tree-parade-basic.png,42,critical,Nope,1,trees,Barbara,NA,bonsais,trees,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,bonsai,25,bonsais,NA,higher_degree,small,NA,English,male,12949,You and your friend walk to your friend's cabin in a park for the first time. You want to memorize the path and you see the following:,11,NA,trees_landmark,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small bonsai.</b>
2919,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,Nope,1,flowers,Barbara,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,dandelion,25,flowers,NA,higher_degree,small,NA,English,male,38760,You and your friend see the following:,12,NA,flowers_present,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2919,What do you think your friend is saying it is small relative to?,images/hummingbird_filler.png,images/bird-parade-basic_filler.png,42,filler,Nope,1,birds,Barbara,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,hummingbird,25,birds,NA,higher_degree,small,NA,English,male,5516,You and your friend see the following:,13,NA,birds_rescue,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That hummingbird is small.</b>
2919,What do you think your friend is saying it is big relative to?,images/eagle.png,images/bird-parade-basic.png,42,critical,Nope,1,birds,Barbara,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,eagle,25,eagles,NA,higher_degree,big,NA,English,male,4497,You visit your friend who works at an animal shelter and you see the following:,14,NA,birds_rescue,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That rescue is a big eagle.</b>
2919,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler.png,42,filler,Nope,1,dogs2,Barbara,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,prize-winner,pug,25,dogs,NA,higher_degree,small,NA,English,male,4924,You and your friend see the following:,15,NA,dogs2_prize,It is small relative to other,1.5,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small pug.</b>
2919,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,Nope,1,flowers,Barbara,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,present,sunflower,25,sunflowers,NA,higher_degree,big,NA,English,male,7304,You and your friend are at a garden store and you see the following:,16,NA,flowers_present,It is big relative to other,1.5,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a present.</b>
